# started on Thu Sep 17 10:40:16 2026

2228874894145,,cycles,897242363890,100.00,,
974825700456,,instructions,897231353601,100.00,0.44,insn per cycle
1613337802762,,cycle_activity.stalls_total,897221246887,100.00,,
1292278275287,,cycle_activity.stalls_l1d_miss,897211260378,100.00,,
1268762584439,,cycle_activity.stalls_l2_miss,897200804448,100.00,,
1197737346419,,cycle_activity.stalls_l3_miss,897189133684,100.00,,
1891147448108,,cycle_activity.cycles_mem_any,897176717388,100.00,,
