# started on Thu Sep 17 12:02:50 2026

2304019529356,,cycles,869697163069,100.00,,
972242009387,,instructions,869686913253,100.00,0.42,insn per cycle
1691979504526,,cycle_activity.stalls_total,869677722582,100.00,,
1403979357558,,cycle_activity.stalls_l1d_miss,869668509514,100.00,,
1389241055752,,cycle_activity.stalls_l2_miss,869658576386,100.00,,
1323169953874,,cycle_activity.stalls_l3_miss,869648413451,100.00,,
1991688130189,,cycle_activity.cycles_mem_any,869637101171,100.00,,
